, 0.1, 0.2
3, 1.0476190476190477, 1.1612903225806452, 
4, 1.1320754716981132, 1.2608695652173914, 
5, 1.296, 1.4421052631578948, 
6, 1.452914798206278, 1.704424778761062, 
7, 1.3901639344262295, 1.759322033898305, 
8, 1.5889570552147239, 1.9171469740634006, 
9, 1.7030303030303031, 2.06265664160401, 
10, 1.8433079434167574, 2.211432506887052, 
11, 2.02371843917368, 2.277458158995816, 
12, 2.11610268378063, 2.374562211981567, 
13, 2.2350251486053954, 2.415687471387151, 
14, 2.4256549846886695, 2.423722583016787, 
15, 2.6486690105474637, 2.3871845880012565, 
16, 2.6475948294130114, 2.354896514649225, 
17, 2.8574077195348053, 2.339981447124304, 
18, 2.962745098039216, 2.2868942731277535, 
19, 2.9967672413793105, 2.273113322009221, 
20, 3.063916792603787, 2.245476772616137, 
21, 3.148634532159379, 2.218909834867748, 
22, 3.1901836684040705, 2.19582325785887, 
23, 3.2153812324775988, 2.168994806972344, 
24, 3.1799091126524757, 2.162186972167144, 
25, 3.1026748701837064, 2.145126548196015, 
26, 3.1674337885761714, 2.1249030256012413, 
27, 3.1239574926015603, 2.0963972736124634, 
28, 3.1704333465855226, 2.097198991105801, 
29, 3.0528207175859907, 2.078175976272862, 
30, 3.0626187907741307, 2.061518536506395, 
31, 3.044683765528317, 2.0518878101402374, 
32, 2.959424318507891, 2.0393366366670036, 
33, 2.975584036340039, 2.025999961960553, 
34, 2.948740718347913, 2.020499108734403, 
35, 2.910531770423844, 2.013949579831933, 
36, 2.8495107069819325, 2.003589295640435, 
37, 2.8381829401433523, 1.9944294294294294, 
38, 2.7906567630961687, 1.9859743954480797, 
39, 2.7817251008377286, 1.978396478626016, 
40, 2.7420222325767156, 1.9674931341598008, 
41, 2.7347812401636764, 1.9634089799902392, 
42, 2.709625808916589, 1.957061556329849, 
43, 2.696591645722214, 1.9530232558139535, 
44, 2.6771617663013996, 1.9464799154334038, 
45, 2.6613442948029413, 1.939868686868687, 
46, 2.6500108197430805, 1.9350917874396136, 
47, 2.6288870550283208, 1.9309898242368178, 
48, 2.6100396871822102, 1.922508865248227, 
49, 2.587724537938796, 1.9182993197278913, 
50, 2.5764346965699207, 1.9145632653061224, 
51, 2.568066652899782, 1.9087843137254903, 
52, 2.5508040491245136, 1.903340874811463, 
53, 2.5358797736605934, 1.899288824383164, 
54, 2.532405977024408, 1.8950244584206848, 
55, 2.5130258215168024, 1.8894680134680135, 
56, 2.5105182010609663, 1.887512987012987, 
57, 2.4899142172322444, 1.883139097744361, 
58, 2.480396208070005, 1.8791470054446462, 
59, 2.4732084193730053, 1.877457627118644, 
60, 2.458886393029746, 1.8730677966101694, 
61, 2.4530377668308705, 1.8723169398907105, 
62, 2.4412807045466605, 1.8686885245901639, 
63, 2.4314426266547535, 1.8643215565796212, 
64, 2.426414606752741, 1.8632886904761905, 
65, 2.41756110738595, 1.8606442307692308, 
66, 2.4101519756838905, 1.8577109557109557, 
67, 2.404436225854114, 1.854776119402985, 
68, 2.395948952937141, 1.852326602282704, 
69, 2.3902083680471, 1.850843989769821, 
70, 2.384523942658565, 1.8486583850931677, 
71, 2.3764563693497704, 1.847661971830986, 
72, 2.37419627517816, 1.8452777777777778, 
73, 2.365060323553606, 1.8432990867579908, 
74, 2.3591990543980494, 1.8415808959644575, 
75, 2.354025225225225, 1.8393261261261262, 
76, 2.3451110525853744, 1.8374912280701754, 
77, 2.338600142395531, 1.8362542720437458, 
78, 2.334044098538711, 1.8348384948384948, 
79, 2.329649464459591, 1.8343135345666992, 
80, 2.322463366512226, 1.8330443037974684, 
81, 2.3189229249011856, 1.832172839506173, 
82, 2.3125122357455448, 1.8299006323396567, 
83, 2.309713183899735, 1.8291007934175727, 
84, 2.3048468289546946, 1.82837636259323, 
85, 2.2984567797464948, 1.8272857142857142, 
86, 2.295108071135431, 1.826172366621067, 
87, 2.290911570155128, 1.825364875701684, 
88, 2.2852738213752866, 1.8239420062695926, 
89, 2.2812487231869256, 1.8232048008171604, 
90, 2.278421972534332, 1.8224918851435705, 
91, 2.27421655553113, 1.821076923076923, 
92, 2.2702221691352125, 1.8212852365026277, 
93, 2.2681899800798675, 1.8207106124357175, 
94, 2.2619675131548846, 1.8192427362159689, 
95, 2.256589025755879, 1.8184927211646136, 
96, 2.2532413551068755, 1.8175175438596491, 
97, 2.2504833470818726, 1.8168556701030927, 
98, 2.245470229328845, 1.81651378077004, 
99, 2.241649144506287, 1.8159781488352917, 
100, 2.238649750152051, 1.8149555555555557, 
